tributary,init_date,predict_date,lead_days,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,lag_daily_q,delta_daily_q,season,water_year
Poultney River,2024-07-04,2024-07-12,8,-2.129440799082941,-2.1067427749593333,-2.370937447391542,-2.126139625297859,-0.003301173785081879,Summer,2024
Poultney River,2024-07-05,2024-07-05,0,-2.174128702346766,-2.5806066712609317,-2.4280153993356226,-2.6927660455887357,0.5186373432419695,Summer,2024
Poultney River,2024-07-05,2024-07-06,1,-2.093796782067387,-2.5283038285815582,-2.4197835154567255,-2.174128702346766,0.08033192027937908,Summer,2024
Poultney River,2024-07-05,2024-07-07,2,-2.100517968816398,-2.4668711461049306,-2.4088840782269063,-2.093796782067387,-0.006721186749011121,Summer,2024
Poultney River,2024-07-05,2024-07-08,3,-2.1073846779285184,-2.41084045152365,-2.4073600617682365,-2.100517968816398,-0.006866709112120173,Summer,2024
Poultney River,2024-07-05,2024-07-09,4,-2.1140377067973435,-2.3472154045184315,-2.4046806411663324,-2.1073846779285184,-0.006653028868825128,Summer,2024
Poultney River,2024-07-05,2024-07-10,5,-2.112493942159799,-2.2762377201447213,-2.4040932439671687,-2.1140377067973435,0.0015437646375446867,Summer,2024
Poultney River,2024-07-05,2024-07-11,6,-2.122409119866903,-2.1993036893864213,-2.4051165349413712,-2.112493942159799,-0.00991517770710404,Summer,2024
Poultney River,2024-07-05,2024-07-12,7,-2.1307262542204803,-2.1178241285690165,-2.402527157720797,-2.122409119866903,-0.008317134353577504,Summer,2024
Poultney River,2024-07-05,2024-07-13,8,-2.1330801596139577,-2.11162377883669,-2.3875530914569922,-2.1307262542204803,-0.0023539053934773513,Summer,2024
Poultney River,2024-07-06,2024-07-06,0,-2.1655399457188835,-2.605511382603695,-2.437217479268176,-2.714581580501722,0.5490416347828386,Summer,2024
Poultney River,2024-07-06,2024-07-07,1,-2.100792761729302,-2.554327723505853,-2.4286323376400176,-2.1655399457188835,0.06474718398958146,Summer,2024
Poultney River,2024-07-06,2024-07-08,2,-2.1074723988829374,-2.4983362850549864,-2.4271171854688607,-2.100792761729302,-0.006679637153635287,Summer,2024
Poultney River,2024-07-06,2024-07-09,3,-2.114094388934024,-2.4347237696146853,-2.424440594575164,-2.1074723988829374,-0.006621990051086435,Summer,2024
Poultney River,2024-07-06,2024-07-10,4,-2.1136492284514063,-2.363754182689072,-2.4238550258320224,-2.114094388934024,4.45160482617446e-4,Summer,2024
Poultney River,2024-07-06,2024-07-11,5,-2.124386442020649,-2.286985192829573,-2.4249155841059538,-2.1136492284514063,-0.01073721356924251,Summer,2024
Poultney River,2024-07-06,2024-07-12,6,-2.1312145472186566,-2.2057881066055605,-2.4223899914709843,-2.124386442020649,-0.0068281051980076946,Summer,2024
Poultney River,2024-07-06,2024-07-13,7,-2.136076798759291,-2.1224499589936943,-2.416152792206958,-2.1312145472186566,-0.004862251540634244,Summer,2024
Poultney River,2024-07-06,2024-07-14,8,-2.1381859612140786,-2.1182409379994667,-2.40216294179065,-2.136076798759291,-0.0021091624547877608,Summer,2024
Poultney River,2024-07-07,2024-07-07,0,-2.1844379737134263,-2.624665970610576,-2.4445151676314065,-2.6579076754519484,0.4734697017385221,Summer,2024
Poultney River,2024-07-07,2024-07-08,1,-2.107647893964617,-2.580623848157442,-2.4456982481048994,-2.1844379737134263,0.07679007974880925,Summer,2024
Poultney River,2024-07-07,2024-07-09,2,-2.114596753919945,-2.517036403443095,-2.4430273183428692,-2.107647893964617,-0.006948859955327791,Summer,2024
Poultney River,2024-07-07,2024-07-10,3,-2.121378530015586,-2.4461385829440423,-2.442457954921854,-2.114596753919945,-0.006781776095641234,Summer,2024
Poultney River,2024-07-07,2024-07-11,4,-2.12108217316603,-2.3704737790222827,-2.4437678455043077,-2.121378530015586,2.963568495562008e-4,Summer,2024
Poultney River,2024-07-07,2024-07-12,5,-2.1276993321397795,-2.288804654390468,-2.441135663551447,-2.12108217316603,-0.006617158973749593,Summer,2024
Poultney River,2024-07-07,2024-07-13,6,-2.1196936390615084,-2.2049643331959046,-2.4347850702526186,-2.1276993321397795,0.008005693078271037,Summer,2024
Poultney River,2024-07-07,2024-07-14,7,-2.112074598846144,-2.128076613711556,-2.428442239805793,-2.1196936390615084,0.007619040215364414,Summer,2024
Poultney River,2024-07-07,2024-07-15,8,-2.1218564196073455,-2.117738988730516,-2.41263287965894,-2.112074598846144,-0.009781820761201487,Summer,2024
Poultney River,2024-07-08,2024-07-08,0,-2.17395408819904,-2.6479332405615787,-2.4608971431638977,-2.655603720542384,0.48164963234334435,Summer,2024
Poultney River,2024-07-08,2024-07-09,1,-2.114596753919945,-2.593818109309292,-2.460365122893301,-2.17395408819904,0.05935733427909495,Summer,2024
Poultney River,2024-07-08,2024-07-10,2,-2.121395000216089,-2.5229202888102393,-2.4597957594722857,-2.114596753919945,-0.006798246296144228,Summer,2024
Poultney River,2024-07-08,2024-07-11,3,-2.087254149733362,-2.4472578377742664,-2.46110618135153,-2.121395000216089,0.03414085048272719,Summer,2024
Poultney River,2024-07-08,2024-07-12,4,-2.098974512424525,-2.3607561383663556,-2.457382772836325,-2.087254149733362,-0.011720362691163277,Summer,2024
Poultney River,2024-07-08,2024-07-13,5,-2.1229459946573415,-2.272812271498185,-2.4501055724499077,-2.098974512424525,-0.02397148223281631,Summer,2024
Poultney River,2024-07-08,2024-07-14,6,-2.128042049940245,-2.1963891742418125,-2.4438676566997217,-2.1229459946573415,-0.005096055282903578,Summer,2024
Poultney River,2024-07-08,2024-07-15,7,-2.122541212096995,-2.1210232212986497,-2.438102983158608,-2.128042049940245,0.0055008378432499505,Summer,2024
Poultney River,2024-07-08,2024-07-16,8,-2.1210657148246956,-2.1136785247126433,-2.420068850122189,-2.122541212096995,0.001475497272299453,Summer,2024
Poultney River,2024-07-09,2024-07-09,0,-2.1856916943064064,-2.670117627186967,-2.477594046285034,-2.708050713342764,0.5223590190363576,Summer,2024
Poultney River,2024-07-09,2024-07-10,1,-2.1214197066880582,-2.609376226743123,-2.4793180680377755,-2.1856916943064064,0.06427198761834818,Summer,2024
Poultney River,2024-07-09,2024-07-11,2,-2.0919459611033875,-2.5337173052031456,-2.4806292868999864,-2.1214197066880582,0.029473745584670752,Summer,2024
Poultney River,2024-07-09,2024-07-12,3,-2.1210986321311047,-2.4478858645623816,-2.4770572271386535,-2.0919459611033875,-0.029152671027717236,Summer,2024
Poultney River,2024-07-09,2024-07-13,4,-2.1018621819607657,-2.363102586223722,-2.4704937080330933,-2.1210986321311047,0.019236450170339037,Summer,2024
Poultney River,2024-07-09,2024-07-14,5,-2.1158877393368223,-2.2836675157249817,-2.4635756692926956,-2.1018621819607657,-0.014025557376056597,Summer,2024
Poultney River,2024-07-09,2024-07-15,6,-2.1206051343143923,-2.2065652326956156,-2.4574189212159876,-2.1158877393368223,-0.004717394977570066,Summer,2024
Poultney River,2024-07-09,2024-07-16,7,-2.117345719724337,-2.1226444356915626,-2.449789300307774,-2.1206051343143923,0.0032594145900555205,Summer,2024
Poultney River,2024-07-09,2024-07-17,8,-2.1013743255168427,-2.112880725036981,-2.4290682940260657,-2.117345719724337,0.01597139420749416,Summer,2024
Poultney River,2024-07-10,2024-07-10,0,-2.2107967209042934,-2.689212385253517,-2.497345587701413,-2.7445448038791653,0.533748082974872,Summer,2024
Poultney River,2024-07-10,2024-07-11,1,-2.121238558524468,-2.6263216086015735,-2.50153993605447,-2.2107967209042934,0.08955816237982539,Summer,2024
Poultney River,2024-07-10,2024-07-12,2,-2.129793290420434,-2.5446748247352495,-2.4989127987905912,-2.121238558524468,-0.008554731895966228,Summer,2024
Poultney River,2024-07-10,2024-07-13,3,-2.1369124070436696,-2.4611336404379225,-2.492629752533074,-2.129793290420434,-0.007119116623235389,Summer,2024
Poultney River,2024-07-10,2024-07-14,4,-2.1392915929483642,-2.3867057449510254,-2.4868423662147054,-2.1369124070436696,-0.0023791859046946584,Summer,2024
Poultney River,2024-07-10,2024-07-15,5,-2.141330235039381,-2.3129468695804514,-2.4814405811577247,-2.1392915929483642,-0.0020386420910165626,Summer,2024
Poultney River,2024-07-10,2024-07-16,6,-2.1445582400117487,-2.2319868012513964,-2.474479511885801,-2.141330235039381,-0.0032280049723678594,Summer,2024
Poultney River,2024-07-10,2024-07-17,7,-2.147320598728568,-2.1462744349846226,-2.465088596045506,-2.1445582400117487,-0.002762358716819513,Summer,2024
Poultney River,2024-07-10,2024-07-18,8,-2.1496345975674545,-2.1372064175309475,-2.4443387360773507,-2.147320598728568,-0.0023139988388862776,Summer,2024
Poultney River,2024-07-11,2024-07-11,0,-2.1716036429446497,-2.703791873818454,-2.5190332217486042,-2.7530885774224587,0.581484934477809,Summer,2024
Poultney River,2024-07-11,2024-07-12,1,-2.1342067787244487,-2.629340102012156,-2.518030764627312,-2.1716036429446497,0.03739686422020094,Summer,2024
Poultney River,2024-07-11,2024-07-13,2,-2.140890731106145,-2.546429416043974,-2.511890088960247,-2.1342067787244487,-0.00668395238169639,Summer,2024
Poultney River,2024-07-11,2024-07-14,3,-2.146560724030192,-2.4725698525660023,-2.506231035676152,-2.140890731106145,-0.005669992924046685,Summer,2024
Poultney River,2024-07-11,2024-07-15,4,-2.1519874999222237,-2.399849424492832,-2.501063738718585,-2.146560724030192,-0.005426775892031888,Summer,2024
Poultney River,2024-07-11,2024-07-16,5,-2.1552247788757866,-2.320411822575612,-2.4944464521848175,-2.1519874999222237,-0.00323727895356285,Summer,2024
Poultney River,2024-07-11,2024-07-17,6,-2.1618991871662234,-2.236223247575129,-2.485399618243362,-2.1552247788757866,-0.006674408290436862,Summer,2024
Poultney River,2024-07-11,2024-07-18,7,-2.1653937120142634,-2.151767620395667,-2.4648678563245454,-2.1618991871662234,-0.003494524848040026,Summer,2024
Poultney River,2024-07-11,2024-07-19,8,-2.157939574738862,-2.1508804874056118,-2.4545551612075314,-2.1653937120142634,0.00745413727540134,Summer,2024
Poultney River,2024-07-12,2024-07-12,0,-2.192136512605493,-2.6671854654728033,-2.5265764918603617,-2.4365211871691796,0.24438467456368684,Summer,2024
Poultney River,2024-07-12,2024-07-13,1,-2.141381970637977,-2.592550455773342,-2.522304517286233,-2.192136512605493,0.05075454196751572,Summer,2024
Poultney River,2024-07-12,2024-07-14,2,-2.147329340653948,-2.518761069371346,-2.5166613104386486,-2.141381970637977,-0.005947370015971121,Summer,2024
Poultney River,2024-07-12,2024-07-15,3,-2.1531200195348434,-2.446150443672998,-2.511518807565719,-2.147329340653948,-0.005790678880895239,Summer,2024
Poultney River,2024-07-12,2024-07-16,4,-2.1570357357406174,-2.3668746302718664,-2.5049380539226815,-2.1531200195348434,-0.0039157162057739114,Summer,2024
Poultney River,2024-07-12,2024-07-17,5,-2.1637110149167373,-2.282944763394931,-2.495949637944608,-2.1570357357406174,-0.006675279176119986,Summer,2024
Poultney River,2024-07-12,2024-07-18,6,-2.168237238080534,-2.1987479687512566,-2.475476322082259,-2.1637110149167373,-0.004526223163796583,Summer,2024
Poultney River,2024-07-12,2024-07-19,7,-2.1738599388713538,-2.1604216903100215,-2.4728590611032826,-2.168237238080534,-0.0056227007908198345,Summer,2024
Poultney River,2024-07-12,2024-07-20,8,-2.176161323466375,-2.1578107512051443,-2.453632098171344,-2.1738599388713538,-0.002301384595021272,Summer,2024
Poultney River,2024-07-13,2024-07-13,0,-2.2269070468741115,-2.6637123958897613,-2.538373342473812,-2.6902700934204296,0.4633630465463181,Summer,2024
Poultney River,2024-07-13,2024-07-14,1,-2.1475829330656917,-2.602140877521499,-2.535489009053199,-2.2269070468741115,0.07932411380841975,Summer,2024
Poultney River,2024-07-13,2024-07-15,2,-2.1533504238931997,-2.529566479310543,-2.5303546865806483,-2.1475829330656917,-0.005767490827508048,Summer,2024
Poultney River,2024-07-13,2024-07-16,3,-2.1584504936644584,-2.450323580817748,-2.5237813653362675,-2.1533504238931997,-0.005100069771258653,Summer,2024
Poultney River,2024-07-13,2024-07-17,4,-2.1641924189113775,-2.366595822215647,-2.514838586710576,-2.1584504936644584,-0.005741925246919077,Summer,2024
Poultney River,2024-07-13,2024-07-18,5,-2.1575187423814732,-2.282467799571207,-2.4943808000093446,-2.1641924189113775,0.006673676529904249,Summer,2024
Poultney River,2024-07-13,2024-07-19,6,-2.1725238469466555,-2.242610307458677,-2.491417781104592,-2.1575187423814732,-0.015005104565182226,Summer,2024
Poultney River,2024-07-13,2024-07-20,7,-2.1778649184630305,-2.168646557962424,-2.4814865875551932,-2.1725238469466555,-0.005341071516375084,Summer,2024
Poultney River,2024-07-13,2024-07-21,8,-2.180442341350841,-2.161640539617984,-2.461204582382478,-2.1778649184630305,-0.0025774228878105987,Summer,2024
Poultney River,2024-07-14,2024-07-14,0,-2.2356948347528807,-2.6758880195330224,-2.552141589507414,-2.743137040954775,0.5074422062018944,Summer,2024
Poultney River,2024-07-14,2024-07-15,1,-2.1536075576575167,-2.6159010358488075,-2.5498495864441275,-2.2356948347528807,0.08208727709536401,Summer,2024
Poultney River,2024-07-14,2024-07-16,2,-2.159357284891042,-2.536694870750915,-2.5432845598373053,-2.1536075576575167,-0.0057497272335251814,Summer,2024
Poultney River,2024-07-14,2024-07-17,3,-2.1651477224965547,-2.4530966537526115,-2.5343710325415034,-2.159357284891042,-0.005790437605512899,Summer,2024
Poultney River,2024-07-14,2024-07-18,4,-2.16901765817071,-2.369105103048911,-2.5139440620849554,-2.1651477224965547,-0.003869935674155389,Summer,2024
Poultney River,2024-07-14,2024-07-19,5,-2.1757318003902,-2.330890313191987,-2.5113519759475973,-2.16901765817071,-0.006714142219490071,Summer,2024
Poultney River,2024-07-14,2024-07-20,6,-2.1809143287925883,-2.2573848427590972,-2.5015242647673452,-2.1757318003902,-0.005182528402388087,Summer,2024
Poultney River,2024-07-14,2024-07-21,7,-2.185901415450454,-2.1770673124502133,-2.490849327130341,-2.1809143287925883,-0.004987086657865625,Summer,2024
Poultney River,2024-07-14,2024-07-22,8,-2.188902148635107,-2.169953966835581,-2.47159868666801,-2.185901415450454,-0.003000733184653104,Summer,2024
Poultney River,2024-07-15,2024-07-15,0,-2.243547006240681,-2.6902266688355314,-2.5666327938927425,-2.755974265659947,0.5124272594192663,Summer,2024
Poultney River,2024-07-15,2024-07-16,1,-2.1590069133528624,-2.6238689963923765,-2.562969039820861,-2.243547006240681,0.08454009288781839,Summer,2024
Poultney River,2024-07-15,2024-07-17,2,-2.164947389559409,-2.5402207263171905,-2.554044210217376,-2.1590069133528624,-0.0059404762065464745,Summer,2024
Poultney River,2024-07-15,2024-07-18,3,-2.1641378935526236,-2.456200556622469,-2.5336107774080165,-2.164947389559409,8.094960067852597e-4,Summer,2024
Poultney River,2024-07-15,2024-07-19,4,-2.174864712225976,-2.4172886575343897,-2.5308612795087853,-2.1641378935526236,-0.010726818673352234,Summer,2024
Poultney River,2024-07-15,2024-07-20,5,-2.180272551364224,-2.343659317363753,-2.5210055977425903,-2.174864712225976,-0.0054078391382481605,Summer,2024
Poultney River,2024-07-15,2024-07-21,6,-2.184737393338081,-2.2632501045651034,-2.5103099576078964,-2.180272551364224,-0.004464841973856881,Summer,2024
Poultney River,2024-07-15,2024-07-22,7,-2.189460479199658,-2.181644837090551,-2.5016712219017028,-2.184737393338081,-0.004723085861577214,Summer,2024
Poultney River,2024-07-15,2024-07-23,8,-2.191914072291411,-2.173918190370405,-2.4821279036781747,-2.189460479199658,-0.0024535930917530813,Summer,2024
Mettawee River,2024-06-15,2024-06-15,0,-2.0768194223081675,-2.0685693367733595,-1.9422870647124861,-2.1989932585752006,0.12217383626703304,Summer,2024
Mettawee River,2024-06-15,2024-06-16,1,-2.0364195353315644,-2.0680911593838496,-1.9535487076612832,-2.0768194223081675,0.04039988697660313,Summer,2024
Mettawee River,2024-06-15,2024-06-17,2,-2.042075018013289,-2.0817321878163018,-1.9659746279623596,-2.0364195353315644,-0.005655482681724777,Summer,2024
Mettawee River,2024-06-15,2024-06-18,3,-2.052989058028907,-2.0961811423461434,-1.9805754437411314,-2.042075018013289,-0.01091404001561802,Summer,2024
Mettawee River,2024-06-15,2024-06-19,4,-2.061822470656744,-2.097452250837493,-1.9931174497946027,-2.052989058028907,-0.008833412627836879,Summer,2024
Mettawee River,2024-06-15,2024-06-20,5,-2.0709952722890344,-2.0902714069763757,-2.003926642515125,-2.061822470656744,-0.009172801632290284,Summer,2024
Mettawee River,2024-06-15,2024-06-21,6,-2.0832787636058328,-2.0771591478861295,-2.014343119335571,-2.0709952722890344,-0.0122834913167984,Summer,2024
Mettawee River,2024-06-15,2024-06-22,7,-2.091989600969964,-2.0606285057476486,-2.0312506695693773,-2.0832787636058328,-0.008710837364131141,Summer,2024
Mettawee River,2024-06-15,2024-06-23,8,-2.0823337643603215,-2.062795674127905,-2.0362002859898176,-2.091989600969964,0.00965583660964242,Summer,2024
Mettawee River,2024-06-16,2024-06-16,0,-2.084140444701362,-2.091329486602758,-1.9587960718720043,-2.2394877128405253,0.15534726813916322,Summer,2024
Mettawee River,2024-06-16,2024-06-17,1,-2.0409931846705986,-2.1117877878023243,-1.9727613763463001,-2.084140444701362,0.04314726003076341,Summer,2024
Mettawee River,2024-06-16,2024-06-18,2,-2.05455954523288,-2.126082194711781,-1.9873272942753077,-2.0409931846705986,-0.013566360562281332,Summer,2024
Mettawee River,2024-06-16,2024-06-19,3,-2.0623856014892468,-2.127577658517984,-1.9999199612063265,-2.05455954523288,-0.007826056256366787,Summer,2024
Mettawee River,2024-06-16,2024-06-20,4,-2.0732674757737657,-2.1204772619186527,-2.010747319437575,-2.0623856014892468,-0.010881874284518922,Summer,2024
Mettawee River,2024-06-16,2024-06-21,5,-2.0857777098524695,-2.1076896033262256,-2.021237093144625,-2.0732674757737657,-0.012510234078703775,Summer,2024
Mettawee River,2024-06-16,2024-06-22,6,-2.0947214024068006,-2.0915159535086927,-2.0382252545476778,-2.0857777098524695,-0.00894369255433114,Summer,2024
Mettawee River,2024-06-16,2024-06-23,7,-2.0884193082605798,-2.0708350520181606,-2.051456810915852,-2.0947214024068006,0.006302094146220849,Summer,2024
Mettawee River,2024-06-16,2024-06-24,8,-2.094643359731116,-2.071446318240906,-2.0528049928246217,-2.0884193082605798,-0.006224051470536285,Summer,2024
Mettawee River,2024-06-17,2024-06-17,0,-2.104609696189148,-2.141226098978237,-1.9794087369344093,-2.2902086229327505,0.18559892674360245,Summer,2024
Mettawee River,2024-06-17,2024-06-18,1,-2.0549708614107693,-2.164608578961772,-1.9960268003962733,-2.104609696189148,0.049638834778378715,Summer,2024
